symbol,series,date1,prev_close,open,high,low,last_price,close,average_pr,tottrades,turnover,numtrades,delivery,volume,action,avgaction,avgdel,date,lottery
"INFY"," EQ"," 01-Sep-2021"," 1706.45"," 1709.50"," 1709.50"," 1673.15"," 1677.05"," 1677.75"," 1684.25"," 7801974"," 131404.87"," 244163"," 5675014"," 72.74",32,38,63.50,09/01/2021,F
"INFY"," EQ"," 31-Aug-2021"," 1698.05"," 1700.15"," 1715.00"," 1685.85"," 1713.00"," 1706.45"," 1700.72"," 12255438"," 208430.24"," 219156"," 7696964"," 62.80",56,38,63.30,08/31/2021,F
"INFY"," EQ"," 30-Aug-2021"," 1708.80"," 1703.05"," 1718.65"," 1690.40"," 1699.85"," 1698.05"," 1700.86"," 6559667"," 111571.04"," 295734"," 4621506"," 70.45",22,38,63.28,08/30/2021,F
"INFY"," EQ"," 27-Aug-2021"," 1727.70"," 1725.00"," 1727.70"," 1705.20"," 1707.50"," 1708.80"," 1713.26"," 6698514"," 114763.09"," 179152"," 4706891"," 70.27",37,38,63.01,08/27/2021,F
"INFY"," EQ"," 26-Aug-2021"," 1735.55"," 1734.00"," 1746.00"," 1720.00"," 1723.40"," 1727.70"," 1734.31"," 5302248"," 91957.17"," 114055"," 3452873"," 65.12",46,38,62.67,08/26/2021,T
"INFY"," EQ"," 25-Aug-2021"," 1720.85"," 1718.00"," 1746.90"," 1718.00"," 1737.65"," 1735.55"," 1732.13"," 6153253"," 106582.28"," 140494"," 4174523"," 67.84",44,38,62.67,08/25/2021,T
"INFY"," EQ"," 24-Aug-2021"," 1738.75"," 1750.00"," 1757.00"," 1712.70"," 1721.50"," 1720.85"," 1729.85"," 7602939"," 131519.81"," 242564"," 5474553"," 72.01",31,38,62.42,08/24/2021,F
"INFY"," EQ"," 23-Aug-2021"," 1732.95"," 1735.75"," 1753.15"," 1732.00"," 1739.60"," 1738.75"," 1741.65"," 6189051"," 107791.86"," 170252"," 3872899"," 62.58",36,38,62.25,08/23/2021,F
"INFY"," EQ"," 20-Aug-2021"," 1733.45"," 1716.10"," 1745.00"," 1716.10"," 1729.50"," 1732.95"," 1734.19"," 6206972"," 107640.80"," 188065"," 3883003"," 62.56",33,38,62.28,08/20/2021,F
"INFY"," EQ"," 18-Aug-2021"," 1741.65"," 1729.00"," 1755.50"," 1727.00"," 1732.00"," 1733.45"," 1739.38"," 6686090"," 116296.23"," 193759"," 4490519"," 67.16",35,38,62.26,08/18/2021,F
"INFY"," EQ"," 17-Aug-2021"," 1704.40"," 1703.90"," 1748.90"," 1686.55"," 1737.40"," 1741.65"," 1730.04"," 9510390"," 164533.41"," 263393"," 6316007"," 66.41",36,38,61.95,08/17/2021,F
"INFY"," EQ"," 16-Aug-2021"," 1712.20"," 1707.70"," 1719.95"," 1690.10"," 1702.95"," 1704.40"," 1703.86"," 4564109"," 77765.99"," 181480"," 3300912"," 72.32",25,38,61.90,08/16/2021,F
"INFY"," EQ"," 13-Aug-2021"," 1689.60"," 1697.00"," 1722.50"," 1691.30"," 1713.95"," 1712.20"," 1707.76"," 5612790"," 95853.19"," 144604"," 3335284"," 59.42",39,38,61.66,08/13/2021,F
"INFY"," EQ"," 12-Aug-2021"," 1677.55"," 1679.15"," 1696.50"," 1674.00"," 1684.95"," 1689.60"," 1687.65"," 5659579"," 95513.99"," 152218"," 4217591"," 74.52",37,38,61.60,08/12/2021,F
"INFY"," EQ"," 11-Aug-2021"," 1677.25"," 1674.80"," 1684.00"," 1668.00"," 1675.10"," 1677.55"," 1676.00"," 4899639"," 82118.09"," 149326"," 3586596"," 73.20",33,38,61.39,08/11/2021,F
"INFY"," EQ"," 10-Aug-2021"," 1663.30"," 1668.00"," 1680.00"," 1661.05"," 1674.15"," 1677.25"," 1674.29"," 6846517"," 114630.58"," 135096"," 5175394"," 75.59",51,38,61.12,08/10/2021,T
"INFY"," EQ"," 09-Aug-2021"," 1650.20"," 1661.00"," 1667.45"," 1646.40"," 1664.40"," 1663.30"," 1656.74"," 5018477"," 83143.10"," 113096"," 3673439"," 73.20",44,38,60.94,08/09/2021,T
"INFY"," EQ"," 06-Aug-2021"," 1653.55"," 1657.00"," 1660.65"," 1644.00"," 1652.10"," 1650.20"," 1652.90"," 3754855"," 62064.01"," 100454"," 2558438"," 68.14",37,38,60.81,08/06/2021,F
"INFY"," EQ"," 05-Aug-2021"," 1649.25"," 1649.50"," 1666.00"," 1647.05"," 1652.00"," 1653.55"," 1655.81"," 5420536"," 89754.01"," 124049"," 3761486"," 69.39",44,38,60.59,08/05/2021,T
"INFY"," EQ"," 04-Aug-2021"," 1655.20"," 1669.10"," 1679.90"," 1639.05"," 1648.55"," 1649.25"," 1653.26"," 6740391"," 111436.05"," 152430"," 4752601"," 70.51",44,38,60.30,08/04/2021,T
"INFY"," EQ"," 03-Aug-2021"," 1631.55"," 1647.00"," 1658.65"," 1635.60"," 1657.00"," 1655.20"," 1645.86"," 5513668"," 90747.04"," 140415"," 3887460"," 70.51",39,38,60.04,08/03/2021,T
"INFY"," EQ"," 02-Aug-2021"," 1610.50"," 1627.45"," 1634.75"," 1619.20"," 1632.00"," 1631.55"," 1627.56"," 5553389"," 90384.51"," 123236"," 4318503"," 77.76",45,38,59.85,08/02/2021,T
"INFY"," EQ"," 30-Jul-2021"," 1617.00"," 1610.00"," 1623.40"," 1606.15"," 1611.75"," 1610.50"," 1613.35"," 6234257"," 100580.16"," 136907"," 4485149"," 71.94",46,37,59.57,07/30/2021,T
"INFY"," EQ"," 29-Jul-2021"," 1605.60"," 1600.10"," 1620.00"," 1600.10"," 1615.50"," 1617.00"," 1614.80"," 4660873"," 75263.76"," 144550"," 2926321"," 62.78",32,38,59.46,07/29/2021,F
"INFY"," EQ"," 28-Jul-2021"," 1602.55"," 1605.10"," 1607.60"," 1585.50"," 1607.00"," 1605.60"," 1597.48"," 4686788"," 74870.51"," 110822"," 3231462"," 68.95",42,38,59.38,07/28/2021,T
"INFY"," EQ"," 27-Jul-2021"," 1603.90"," 1605.00"," 1609.30"," 1597.90"," 1600.10"," 1602.55"," 1603.05"," 5892859"," 94465.68"," 108822"," 4605215"," 78.15",54,38,59.21,07/27/2021,T
"INFY"," EQ"," 26-Jul-2021"," 1590.45"," 1594.10"," 1611.65"," 1594.10"," 1603.05"," 1603.90"," 1606.06"," 4586710"," 73665.26"," 128901"," 2899200"," 63.21",36,37,58.79,07/26/2021,F
"INFY"," EQ"," 23-Jul-2021"," 1590.20"," 1588.55"," 1598.50"," 1585.05"," 1589.00"," 1590.45"," 1591.84"," 4179719"," 66534.35"," 144421"," 2547957"," 60.96",29,38,58.73,07/23/2021,F
"INFY"," EQ"," 22-Jul-2021"," 1550.05"," 1561.40"," 1592.85"," 1561.40"," 1588.95"," 1590.20"," 1580.70"," 7854575"," 124157.08"," 233651"," 5679233"," 72.30",34,38,58.66,07/22/2021,F
"INFY"," EQ"," 20-Jul-2021"," 1541.70"," 1538.30"," 1557.70"," 1538.00"," 1547.00"," 1550.05"," 1547.47"," 5069939"," 78455.59"," 138422"," 3498740"," 69.01",37,38,58.31,07/20/2021,F
"INFY"," EQ"," 19-Jul-2021"," 1555.45"," 1544.70"," 1552.90"," 1537.55"," 1544.55"," 1541.70"," 1542.32"," 5669162"," 87436.42"," 192818"," 4249320"," 74.95",29,38,58.03,07/19/2021,F
"INFY"," EQ"," 16-Jul-2021"," 1580.80"," 1573.75"," 1574.65"," 1549.60"," 1556.75"," 1555.45"," 1560.17"," 6265593"," 97753.71"," 191620"," 3985874"," 63.62",33,38,57.55,07/16/2021,F
"INFY"," EQ"," 15-Jul-2021"," 1576.90"," 1557.90"," 1596.85"," 1556.00"," 1579.85"," 1580.80"," 1581.74"," 10021355"," 158512.01"," 248472"," 3894143"," 38.86",40,38,57.27,07/15/2021,F
"INFY"," EQ"," 14-Jul-2021"," 1544.95"," 1554.00"," 1582.80"," 1538.10"," 1577.40"," 1576.90"," 1565.34"," 5657716"," 88562.61"," 169742"," 2104867"," 37.20",33,38,57.31,07/14/2021,F
"INFY"," EQ"," 13-Jul-2021"," 1547.85"," 1556.40"," 1556.40"," 1536.30"," 1545.50"," 1544.95"," 1542.74"," 4456160"," 68747.08"," 177123"," 2947213"," 66.14",25,38,57.64,07/13/2021,F
"INFY"," EQ"," 12-Jul-2021"," 1562.90"," 1570.55"," 1578.00"," 1533.75"," 1547.00"," 1547.85"," 1558.59"," 4588982"," 71523.42"," 145234"," 2493504"," 54.34",32,39,57.27,07/12/2021,F
"INFY"," EQ"," 09-Jul-2021"," 1560.75"," 1556.00"," 1569.90"," 1551.00"," 1564.90"," 1562.90"," 1562.12"," 3436594"," 53683.62"," 125788"," 1653066"," 48.10",27,39,57.10,07/09/2021,F
"INFY"," EQ"," 08-Jul-2021"," 1564.60"," 1568.00"," 1576.00"," 1549.00"," 1560.40"," 1560.75"," 1559.79"," 3326813"," 51891.18"," 158022"," 1738221"," 52.25",21,39,56.89,07/08/2021,F
"INFY"," EQ"," 07-Jul-2021"," 1562.20"," 1566.05"," 1570.55"," 1544.65"," 1562.50"," 1564.60"," 1560.32"," 4797120"," 74850.54"," 143812"," 2626080"," 54.74",33,39,56.76,07/07/2021,F
"INFY"," EQ"," 06-Jul-2021"," 1578.95"," 1573.70"," 1586.75"," 1557.10"," 1561.00"," 1562.20"," 1575.11"," 4089574"," 64415.18"," 120142"," 2272435"," 55.57",34,39,56.62,07/06/2021,F
